Brand,Variety,Style,Country,Stars,Top_Ten,Style_Missing,Review #,Review #,Review #
Four Seas,Beef And Radish Flavour Instant Noodle,Pack,Hong Kong,2.5,"
",0,0.797983714618069,1.0318458493036815,7.630461261783627
Zow Zow,Instant Noodle Shrimp Tom Yam Flavoured,Pack,Thailand,3.75,"
",0,0.7975959674292361,1.0305031741581985,7.629975707027789
Nissin,RapiFideo Sabor A Chile Y Limon,Cup,Mexico,3.75,"
",0,0.7972082202404033,1.0291604990127154,7.629489916393995
Koyo,Garlic Pepper Reduced Sodium Ramen,Pack,USA,0,"
",0,0.7968204730515704,1.0278178238672324,7.6290038896529575
Nissin,Tokyo Tokunou Gyokai Tonkotsu,Bowl,Japan,5,"
",0,0.7964327258627375,1.0264751487217494,7.628517626575055
Suimin,Noodles Curried Prawn Flavour,Cup,Australia,3.25,"
",0,0.7960449786739047,1.0251324735762664,7.628031126930335
Maruchan,Instant Lunch Sriracha Chicken Flavor Ramen Noodle Soup,Cup,USA,3.75,"
",0,0.7956572314850717,1.0237897984307835,7.627544390488503
Indomie,Pop Mie Mi Instan Cup Rasa Ayam,Cup,Indonesia,3.5,"
",0,0.7952694842962389,1.0224471232853005,7.627057417018934
Master Kong,Artificial Pork Ribs Flavour Instant Noodle,Pack,China,3.5,"
",0,0.794881737107406,1.0211044481398175,7.62657020629066
MyKuali,Penang Red Tom Yum Goong Noodle Authentic Taste,Cup,Malaysia,5,"
",0,0.7944939899185731,1.0197617729943345,7.62608275807238
Ottogi,Ramyon Sabor A Res,Pack,Mexico,4,"
",0,0.7941062427297402,1.0184190978488514,7.6255950721324535
Acecook,Kadomen Koikoku Tonkotsu,Bowl,Japan,3.8,"
",0,0.7937184955409073,1.0170764227033684,7.6251071482389
Oni Hot Pot,XO Sauce Noodle,Pack,Taiwan,5,"
",0,0.7933307483520745,1.0157337475578854,7.6246189861593985
E-Zee,Perisa Asam Pedas Mi Segera,Pack,Malaysia,4,"
",0,0.7929430011632416,1.0143910724124026,7.624130585661289
Great Value,Chicken Style Ramen Noodles,Pack,Canada,3.5,"
",0,0.7925552539744087,1.0130483972669195,7.6236419465115715
Doll,Hello Kitty Dim Sum Noodle Japanese Soy Sauce Flavour,Cup,Hong Kong,3,"
",0,0.7921675067855758,1.0117057221214365,7.623153068476902
ORee Garden,Malaysia Green Curry Noodle,Bowl,Malaysia,5,"
",0,0.791779759596743,1.0103630469759535,7.622663951323595
Suimin,Noodles Mi Goreng,Cup,Australia,4.3,"
",0,0.79139201240791,1.0090203718304704,7.622174594817622
Master Kong,Tomato Sauce Instant Noodle,Pack,China,4.5,"
",0,0.7910042652190772,1.0076776966849874,7.621684998724611
Nissin,Cup Noodles Sabor Franhp Com Requeijao,Cup,Brazil,5,"
",0,0.7906165180302442,1.0063350215395046,7.621195162809845
Tokushima Seifun,Yakibuta Ramen,Bowl,Japan,5,"
",0,0.7902287708414114,1.0049923463940216,7.620705086838262
A1,Vegetarian Herbal Noodle,Pack,Malaysia,1.5,"
",0,0.7898410236525786,1.0036496712485385,7.620214770574455
Migawon,Hovenia Ramen Vegetable Flavor,Pack,South Korea,3.5,"
",0,0.7894532764637456,1.0023069961030555,7.61972421378267
A-Sha Dry Noodle,Hakka BBQ Sauce Noodle,Pack,Taiwan,4.25,"
",0,0.7890655292749128,1.0009643209575725,7.619233416226805
Acecook,Maru Uma Curry Udon,Cup,Japan,3.5,"
",0,0.7886777820860799,0.9996216458120896,7.618742377670413
Fantastic,Noodles Oriental Flavour,Cup,Australia,3.25,"
",0,0.788290034897247,0.9982789706666065,7.618251097876695
Chaudhary's Wai Wai,Instant Noodles Artificial Chicken & Shrimp Flavored,Pack,India,2.5,"
",0,0.7879022877084141,0.9969362955211235,7.617759576608505
Kamfen,Noodle King Artificial Beef Soup Flavored,Bowl,Hong Kong,3.75,"
",0,0.7875145405195813,0.9955936203756406,7.617267813628347
CarJEN,Otentiq Cheezy Curry Instant Noodles (Improved Taste),Pack,Malaysia,5,"
",0,0.7871267933307484,0.9942509452301576,7.616775808698373
Myojo,Charumera Atyificial Tonkotsu Shouyu Flavor,Pack,Japan,3.75,"
",0,0.7867390461419155,0.9929082700846745,7.616283561580385
Singa-Me,Instant Noodles Beef Flavour,Cup,Australia,2,"
",0,0.7863512989530826,0.9915655949391916,7.615791072035833
Maruchan,"Sopa Maruchan Sabor a Camaron, Limon y Habanero",Pack,Mexico,3.5,"
",0,0.7859635517642497,0.9902229197937086,7.615298339825815
Nissin,Shinshu Miso Ramen,Bowl,Japan,5,"
",0,0.7855758045754169,0.9888802446482255,7.614805364711073
MyKuali,Penang White Curry Authentic Taste Cup,Cup,Malaysia,4.75,"
",0,0.7851880573865839,0.9875375695027426,7.614312146452
Urban Noodle,Authentic Street Food Chow Mein,Cup,UK,2,"
",0,0.7848003101977511,0.9861948943572596,7.613818684808629
Urban Noodle,Authentic Street Food Pad Thai,Cup,UK,2.5,"
",0,0.7844125630089182,0.9848522192117766,7.613324979540639
Urban Noodle,Authentic Street Food Black Bean,Cup,UK,0,"
",0,0.7840248158200853,0.9835095440662937,7.6128310304073565
Urban Noodle,Authentic Street Food Thai Red Curry,Cup,UK,3,"
",0,0.7836370686312525,0.9821668689208106,7.612336837167746
Urban Noodle,Authentic Street Food Satay,Cup,UK,5,"
",0,0.7832493214424195,0.9808241937753276,7.611842399580417
Kang Shi Fu,Artificial Roasted Beef,Pack,China,3.5,"
",0,0.7828615742535867,0.9794815186298446,7.611347717403621
Acecook,Seabura Tonkotsu Ramen,Cup,Japan,3.75,"
",0,0.7824738270647538,0.9781388434843616,7.61085279039525
Pulmuone,Noodle With Spicy Oyster Soup,Pack,South Korea,4,"
",0,0.7820860798759209,0.9767961683388786,7.610357618312838
Samyang Foods,Honey & Cheese Big Bowl,Bowl,South Korea,0,"
",0,0.781698332687088,0.9754534931933956,7.609862200913554
Great Value,Chicken Style Noodles With Vegetables,Cup,Canada,3.5,"
",0,0.7813105854982552,0.9741108180479127,7.6093665379542115
E-Zee,Perisa Kari Mi Segera (Improved Taste),Pack,Malaysia,5,"
",0,0.7809228383094222,0.9727681429024296,7.60887062919126
Oni Hot Pot,Ghost Pepper Noodle,Pack,Taiwan,4.5,"
",0,0.7805350911205894,0.9714254677569466,7.608374474380783
Great Value,Beef Style Ramen Noodles,Pack,Canada,3.5,"
",0,0.7801473439317566,0.9700827926114637,7.607878073278507
MAMA,Vegetarian Instant Noodles Shiitake Flavour,Pack,Thailand,2,"
",0,0.7797595967429236,0.9687401174659807,7.607381425639791
Trident,2 Minute Laksa Flavour Noodles,Pack,Australia,2,"
",0,0.7793718495540908,0.9673974423204976,7.60688453121963
MAMA,Rangers Snack Noodles Popcorn Flavour,Pack,Myanmar,3.75,"
",0,0.7789841023652578,0.9660547671750147,7.606387389772652
Conimex,Oriental Noodles Soto Ajam,Cup,Netherlands,3,"
",0,0.778596355176425,0.9647120920295317,7.605890001053122
Sichuan Baijia,Hot spicy Flavor Instant Vermicelli,Bowl,China,3.5,"
",0,0.7782086079875921,0.9633694168840486,7.605392364814935
Nongshim,Rice Fettucini Alfredo,Pack,United States,3.75,"
",0,0.7778208607987592,0.9620267417385657,7.60489448081162
Kamfen,Wonton Noodles Beef Flavour,Bowl,Hong Kong,3.75,"
",0,0.7774331136099264,0.9606840665930827,7.604396348796338
A-Sha Dry Noodle,Hakka Spicy Barbeque Sauce,Pack,Taiwan,4.5,"
",0,0.7770453664210935,0.9593413914475997,7.603897968521881
Nissin,Donbei Dashi Shoyu Yakiudon,Bowl,Japan,3.75,"
",0,0.7766576192322606,0.9579987163021167,7.60339933974067
Nissin,Raoh Rich Miso Flavor,Bowl,Japan,5,"
",0,0.7762698720434277,0.9566560411566337,7.602900462204755
Nissin,Cup Noodles Tom Yum Goong,Cup,Japan,3.8,"
",0,0.7758821248545948,0.9553133660111507,7.602401335665818
Nissin,Cup Noodle Big Seafood Clam Chowder,Cup,Japan,4,"
",0,0.7754943776657619,0.9539706908656678,7.601901959875166
Nissin,Chikin Ramen Donburi,Bowl,Japan,5,"
",0,0.7751066304769291,0.9526280157201847,7.601402334583733
Nissin,Curry Udon,Cup,Japan,5,"
",0,0.7747188832880961,0.9512853405747017,7.600902459542082
Nissin,Men Shokunin Shoyu,Bowl,Japan,5,"
",0,0.7743311360992633,0.9499426654292187,7.6004023345004
Nissin,Cup Noodle Vegeta Buta-kyabetsu Tonkotsu,Cup,Japan,4.3,"
",0,0.7739433889104305,0.9485999902837358,7.599901959208498
Nissin,Cup Noodle Pasta Style Tarako Spaghetti,Cup,Japan,4,"
",0,0.7735556417215975,0.9472573151382527,7.599401333415815
Nissin,Cup Noodle Big Cheese Mexican Chilli,Cup,Japan,5,"
",0,0.7731678945327647,0.9459146399927697,7.59890045687141
Nissin,Gyoretsu-no-Dekiru-Mise-no-Ramen (Shrimp Tantanmen),Bowl,Japan,5,"
",0,0.7727801473439317,0.9445719648472868,7.598399329323964
Nissin,Raoh Tonkotsu,Pack,Japan,5,"
",0,0.7723924001550989,0.9432292897018038,7.597897950521784
Nissin,Cup Noodle Light Plus Ratatouille,Cup,Japan,4.5,"
",0,0.772004652966266,0.9418866145563207,7.597396320212795
Nissin,Cup Noodle Milk Chikin Ramen,Cup,Japan,5,"
",0,0.7716169057774331,0.9405439394108378,7.596894438144544
Nissin,Cup Noodle,Cup,Japan,5,"
",0,0.7712291585886002,0.9392012642653548,7.596392304064196
MyKuali,Penang White curry Noodle Authentic Taste,Pack,Malaysia,5,"
",0,0.7708414113997674,0.9378585891198717,7.595889917718538
MAMA,Instant Noodles Chicken Soup Flavour,Pack,Myanmar,3.5,"
",0,0.7704536642109345,0.9365159139743888,7.5953872788539725
Nissin,Yokohama Walker Iekei Ramen,Bowl,Japan,4.5,"
",0,0.7700659170221016,0.9351732388289058,7.59488438721652
A-Sha Dry Noodle,Quinoa Noodle With Oyster Sauce And Vegetables,Pack,Taiwan,4.25,"
",0,0.7696781698332688,0.9338305636834228,7.594381242551817
Prima Taste,Singapore Prawn Soup La Mian,Pack,Singapore,5,"
",0,0.7692904226444358,0.9324878885379398,7.593877844605118
Nissin,Chinese Tan Tan Vermicelli,Cup,Hong Kong,5,"
",0,0.768902675455603,0.9311452133924568,7.59337419312129
Tokushima Seifun,Tokushima Ramen,Pack,Japan,4,"
",0,0.76851492826677,0.9298025382469738,7.592870287844818
Master Kong,Assorted Pork Bone Noodle,Pack,China,4,"
",0,0.7681271810779372,0.9284598631014909,7.592366128519796
MyKuali,Penang Red tom Yum Goong Noodle Authentic Taste,Pack,Malaysia,5,"
",0,0.7677394338891044,0.9271171879560078,7.591861714889934
Suimin,Noodles Witrh Prawn & Chicken Flavour,Cup,Australia,3.5,"
",0,0.7673516867002714,0.9257745128105248,7.591357046698551
Nissin,BIG Cup Noodle Ajillo,Cup,Japan,3,"
",0,0.7669639395114386,0.9244318376650419,7.590852123688581
CarJEN,Nyonya Curry Laksa (Improved Taste),Pack,Malaysia,5,"
",0,0.7665761923226057,0.9230891625195589,7.590346945602565
MyOri,Malaysia Penang Green Curry Vermicelli (New Package),Pack,Malaysia,5,"
",0,0.7661884451337728,0.9217464873740758,7.589841512182657
Itsuki,Kumamoto Spicy Ramen,Pack,Japan,4.25,"
",0,0.7658006979449399,0.9204038122285928,7.589335823170617
Nissin,Soba Fried Noodles Classic,Pack,Germany,3.25,"
",0,0.765412950756107,0.9190611370831099,7.588829878307813
Samyang Foods,Cheese Curry Ramyun,Pack,South Korea,5,"
",0,0.7650252035672741,0.9177184619376269,7.5883236773352225
Nissin,Cup Noodles Sabor Calabresa,Pack,Brazil,4.25,"
",0,0.7646374563784413,0.9163757867921438,7.587817219993427
Doll,Spicy Flavour Instant Mifun,Pack,Hong Kong,2.75,"
",0,0.7642497091896084,0.9150331116466609,7.587310506022615
Fujiwara,Horse Crab Flavour Ramen,Pack,Japan,3.5,"
",0,0.7638619620007755,0.9136904365011779,7.586803535162581
MyOri,Malaysia Penang Red Curry Noodle,Pack,Malaysia,5,"
",0,0.7634742148119427,0.9123477613556948,7.58629630715272
Nongshim,Noodle Soup Seasoned With Real Kimchi,Pack,USA,4.75,"
",0,0.7630864676231097,0.9110050862102119,7.585788821732034
Nissin,Top Ramen Chicken Flavor Ramen Noodle Soup (New Packaging),Pack,USA,3.5,"
",0,0.7626987204342769,0.9096624110647289,7.585281078639126
Tokushima Seifun,Kinchan Ramen,Pack,Japan,4.5,"
",0,0.762310973245444,0.9083197359192459,7.584773077612199
Wei Lih,GGE Noodle Snack Wheat Crackers Soy Sauce Ramen,Pack,Taiwan,3.75,"
",0,0.7619232260566111,0.9069770607737629,7.584264818389059
MyKuali,Penang Spicy Prawn Soup Noodle Authentic Taste,Pack,Malaysia,5,"
",0,0.7615354788677782,0.9056343856282799,7.583756300707112
MAMA,Instant Noodles Coconut Milk Flavour,Pack,Myanmar,5,2016 #10,0,0.7611477316789453,0.9042917104827969,7.583247524303362
Kabuto Noodles,Rice Noodles Vegetable Laksa,Cup,UK,3.75,"
",0,0.7607599844901125,0.902949035337314,7.582738488914411
Kabuto Noodles,Rice Noodles Chicken Pho,Cup,UK,3.5,"
",0,0.7603722373012796,0.9016063601918309,7.5822291942764615
Kabuto Noodles,Chicken Ramen,Cup,UK,4.25,"
",0,0.7599844901124467,0.9002636850463479,7.581719640125308
Kabuto Noodles,Chilli Chicken Ramen,Cup,UK,4,"
",0,0.7595967429236138,0.898921009900865,7.581209826196346
Myojo,Charumera Shoyu Ramen,Pack,Japan,4,"
",0,0.759208995734781,0.897578334755382,7.580699752224563
IbuRamen,Mi Goreng Bento Noodles In A Box Curry Masala Flavour,Tray,USA,4,"
",0,0.758821248545948,0.8962356596098989,7.580189417944541
MAMA,Cup Vegetarian Instant Noodles Tom Yum Flavour,Cup,Thailand,4,"
",0,0.7584335013571152,0.8948929844644159,7.579678823090456
Maruchan,Spicy Tomato Salsa Ramen,Cup,Japan,0,"
",0,0.7580457541682823,0.893550309318933,7.579167967396076
Nissin,Raoh Ramen Noodle Soup Umami Soy Sauce Flavor,Pack,USA,4.75,"
",0,0.7576580069794494,0.89220763417345,7.578656850594762
Koh Thai,Island Of Flavours Spicy Thai Chicken Instant Noodles Soup,Pack,Netherlands,2,"
",0,0.7572702597906166,0.8908649590279669,7.578145472419466
Prima Taste,Singapore Fish Soup La Mian,Pack,Singapore,5,"
",0,0.7568825126017836,0.889522283882484,7.577633832602728
Ve Wong,Kung-Fu Brand Instant Oriental Noodle Soup Artificial Beef Flavor,Pack,Taiwan,3.75,"
",0,0.7564947654129508,0.888179608737001,7.577121930876679
Nissin,Cup Noodles Ramen Noodle Soup Hearty Chicken Flavor [New Package],Cup,USA,4.25,"
",0,0.7561070182241179,0.8868369335915179,7.5766097669730375
Fujiwara,Red King Crab Flavour Ramen,Pack,Japan,4,"
",0,0.755719271035285,0.885494258446035,7.576097340623111
Bamee,Oriental Style Instant Noodles Shrimp Flavour (Tom Yum),Pack,Thailand,3.5,"
",0,0.7553315238464521,0.884151583300552,7.575584651557793
Sichuan Baijia,Artificial Pickled Cabbage Fish Flavor Instant Vermicelli,Pack,China,1.5,"
",0,0.7549437766576192,0.882808908155069,7.575071699507561
Prima Taste,Singapore Laksa Wholegrain La Mian,Pack,Singapore,5,2016 #1,0,0.7545560294687864,0.881466233009586,7.5745584842024805
Nissin,Raoh Shio Ramen,Pack,Japan,4.75,"
",0,0.7541682822799535,0.880123557864103,7.5740450053721995
MAMA,Oriental Style Instant Noodles Masala Flavour,Pack,Bangladesh,3.5,"
",0,0.7537805350911206,0.87878088271862,7.57353126274595
Wei Lih,GGE Noodle Snack Wheat Crackers Hot Spicy,Pack,Taiwan,5,"
",0,0.7533927879022877,0.8774382075731371,7.573017256052546
New Touch,Sugomen Niigata Seabura Shoyu Ramen,Bowl,Japan,5,"
",0,0.7530050407134549,0.876095532427654,7.572502985020384
Ibumie,Always Mi Goreng Perisa Sambal Udang,Pack,Malaysia,3.5,"
",0,0.7526172935246219,0.874752857282171,7.57198844937744
Unox,Good Noodles Tandoori,Pack,Netherlands,2.5,"
",0,0.7522295463357891,0.8734101821366881,7.571473648851271
Nissin,Cup Noodle Pasta Style Bolognese,Cup,Japan,5,"
",0,0.7518417991469561,0.872067506991205,7.57095858316901
MAMA,Instant Noodles Shrimp Creamy Tom Yum Flavour,Pack,Myanmar,5,"
",0,0.7514540519581233,0.870724831845722,7.570443252057374
Nissin,Donbei Kamodashi Soba,Bowl,Japan,5,"
",0,0.7510663047692905,0.8693821567002391,7.569927655242652
MAMA,Chicken Soup Flavour Cup Noodles,Cup,Myanmar,3.75,"
",0,0.7506785575804575,0.8680394815547561,7.569411792450712
Fortune,Rice Noodle Coconut Curry,Pack,USA,1,"
",0,0.7502908103916247,0.866696806409273,7.5688956634069955
Love Cook,Guanmiao Dried Noodles With Oleum Sesami,Pack,Taiwan,3.75,"
",0,0.7499030632027918,0.86535413126379,7.568379267836522
Love Cook,Guanmiao Dried Noodles With Spicy Sauce,Pack,Taiwan,5,"
",0,0.7495153160139589,0.8640114561183071,7.5678626054638825
Love Cook,Guanmiao Dried Noodles With Authentic Sauce,Pack,Taiwan,4.5,"
",0,0.749127568825126,0.8626687809728241,7.56734567601324
Love Cook,Guanmiao Dried Noodles With Shallot Flavor,Pack,Taiwan,3.75,"
",0,0.7487398216362932,0.861326105827341,7.566828479208331
Bonasia,Instant Noodles chicken Flavour,Pack,Hungary,3.75,"
",0,0.7483520744474603,0.8599834306818581,7.566311014772463
Koh Thai,Island Of Flavours Lemongrass Instant Noodles Soup,Pack,Netherlands,0.25,"
",0,0.7479643272586274,0.8586407555363751,7.565793282428515
MAMA,Instant Noodles Minced Pork Flavour,Pack,Cambodia,3.5,"
",0,0.7475765800697945,0.8572980803908921,7.5652752818989315
Bamee,Instant Noodles Oriental Style Chicken Flavour,Pack,Thailand,3,"
",0,0.7471888328809616,0.8559554052454091,7.564757012905729
Marutai,Kogashi Megiiri Tonkotsu Kagoshima Ramen,Bowl,Japan,3.5,"
",0,0.7468010856921288,0.8546127300999261,7.564238475170491
Nissin,Bowl Noodles Hot & Spicy Chicken Flavor Less Sodium Ramen Noodle Soup,Bowl,USA,4,"
",0,0.7464133385032958,0.8532700549544431,7.563719668414366
Prima,Juzz's Mee Creamy Chicken Flavour,Pack,Singapore,5,2016 #8,0,0.746025591314463,0.8519273798089602,7.563200592358071
Sichuan Baijia,Broad Noodle Artificial Beef Flavor,Pack,China,3.5,"
",0,0.7456378441256301,0.8505847046634771,7.562681246721884
Conimex,Oriental Noodles Teriyaki,Cup,Netherlands,0.5,"
",0,0.7452500969367972,0.8492420295179941,7.562161631225652
Mie Sedaap,Instant Cup Mi Kuah Rasa Baso Spesial,Cup,Indonesia,1.5,"
",0,0.7448623497479644,0.8478993543725112,7.56164174558878
Nissin,Cup Noodles Ramen Noodle Soup Chicken Flavor [New Package],Cup,USA,3.5,"
",0,0.7444746025591314,0.8465566792270282,7.561121589530238
Itsuki,Ramen Tonkotudou Kumamoto Noodles,Pack,Japan,0.75,"
",0,0.7440868553702986,0.8452140040815451,7.560601162768557
Maruchan,Shiroi Chikara Mochi Udon,Bowl,Japan,4.5,"
",0,0.7436991081814657,0.8438713289360622,7.560080465021827
iMee,Instant Noodles chicken Flavour,Pack,Netherlands,3.5,"
",0,0.7433113609926328,0.8425286537905792,7.5595594960077
IbuRamen,Mi Goreng Bento Noodles In A Box Hot Sweet & Sour Flavor,Tray,USA,0.25,"
",0,0.7429236138037999,0.8411859786450961,7.559038255443384
Nissin,Soba Fried Noodles Teriyaki,Pack,Germany,3,"
",0,0.7425358666149671,0.8398433034996131,7.558516743045645
Itsuki,Yuzu Sesame Sauce Udon,Bowl,Japan,4.5,"
",0,0.7421481194261341,0.8385006283541302,7.557994958530806
Prima,Juzz's Mee Curry Flavour,Pack,Singapore,5,"
",0,0.7417603722373013,0.8371579532086472,7.557472901614746
Thai Smile,Mushroom Rice Noodle Soup Bowl,Bowl,USA,0,"
",0,0.7413726250484685,0.8358152780631641,7.5569505720129
MAMA,Instant Noodles Chicken Sichek Flavour,Pack,Myanmar,3.75,"
",0,0.7409848778596355,0.8344726029176812,7.556427969440253
Nissin,Emergency Chikin Ramen Cup Noodle,Cup,Japan,5,"
",0,0.7405971306708027,0.8331299277721982,7.555905093611346
Nissin,Chow Mein Pad Thai,Tray,USA,3,"
",0,0.7402093834819697,0.8317872526267152,7.555381944240273
Asia Gold,Instant Noodles With Chicken Flavouring,Pack,Hungary,3.5,"
",0,0.7398216362931369,0.8304445774812322,7.554858521040676
Nissin,Kuroma-yu Tonkotsu Kumamoto Ramen,Bowl,Japan,4.75,"
",0,0.739433889104304,0.8291019023357492,7.554334823725748
Prima Taste,Singapore Curry Wholegrain La Mian,Pack,Singapore,5,2016 #5,0,0.7390461419154711,0.8277592271902662,7.553810852008231
Vifon,Chicken Flavour Asian Style Instant Noodles,Pack,Vietnam,3.5,"
",0,0.7386583947266383,0.8264165520447833,7.553286605600419
Pirkka,Nuudeli Kana Nudlar Kyckling,Pack,Finland,3.5,"
",0,0.7382706475378054,0.8250738768993002,7.552762084214147
Bonasia,Instant Noodles Duck Flavour,Pack,Hungary,3,"
",0,0.7378829003489725,0.8237312017538172,7.552237287560802
Higashimaru,Tonkotsu Ramen,Pack,Japan,4.5,"
",0,0.7374951531601396,0.8223885266083343,7.55171221535131
MAMA,Seafood Tom Yum Sichek Flavour,Pack,Myanmar,5,"
",0,0.7371074059713068,0.8210458514628513,7.551186867296149
Prima,Juzz's Mee Original Spicy Flavour,Pack,Singapore,5,"
",0,0.7367196587824738,0.8197031763173682,7.550661243105336
Ibumie,Always Mi Goreng Perisa Kari Kapitan,Pack,Malaysia,5,"
",0,0.736331911593641,0.8183605011718853,7.550135342488429
Koh Thai,Island Of Flavours Thai Royal Shrimp Instant Noodles,Pack,Netherlands,1.5,"
",0,0.735944164404808,0.8170178260264023,7.549609165154532
Master Kong,Spicy Fish Noodle,Bowl,China,3,"
",0,0.7355564172159752,0.8156751508809192,7.549082710812286
Nissin,Cup Noodle Massaman Curry,Cup,Japan,3.5,"
",0,0.7351686700271424,0.8143324757354363,7.5485559791698735
Asia Gold,Instant Noodles Duck Flavour,Pack,Hungary,3.5,"
",0,0.7347809228383094,0.8129898005899533,7.5480289699350145
Maruchan,Seimen Houjyun Koku Shoyu,Bowl,Japan,5,"
",0,0.7343931756494766,0.8116471254444703,7.547501682814967
MAMA,Rangers Snack Noodles BBQ Flavour,Pack,Myanmar,2.75,"
",0,0.7340054284606436,0.8103044502989872,7.546974117516527
Nissin,Cup Noodle Sio,Cup,Japan,5,"
",0,0.7336176812718108,0.8089617751535043,7.546446273746024
Ottogi,Cheese Ramen,Pack,South Korea,4,"
",0,0.7332299340829779,0.8076191000080213,7.545918151209323
Nissin,Cup Noodles Homestyle Chicken,Cup,USA,3.5,"
",0,0.732842186894145,0.8062764248625383,7.545389749611823
Kuriki,Beef Tongue Shio Mayo Ramen,Pack,Japan,4.5,"
",0,0.7324544397053121,0.8049337497170553,7.544861068658458
MAMA,Rangers Snack Noodles Sour Cream Flavour,Pack,Myanmar,2.75,"
",0,0.7320666925164793,0.8035910745715723,7.5443321080536885
Nissin,Cup Noodles Kyushu White Flavour,Cup,Singapore,3.5,"
",0,0.7316789453276464,0.8022483994260893,7.543802867501509
Myojo,Mee Poh Dry,Pack,Singapore,4.25,"
",0,0.7312911981388135,0.8009057242806064,7.543273346705446
Myojo,Chicken Abalone Flavour,Bowl,Singapore,3.75,"
",0,0.7309034509499807,0.7995630491351233,7.54274354536855
Myojo,Ramen Char Mee 100,Pack,Singapore,3,"
",0,0.7305157037611477,0.7982203739896403,7.542213463193403
Myojo,La Ramen Spicy Mushroom Flavour Big Bowl,Bowl,Singapore,4.5,"
",0,0.7301279565723149,0.7968776988441574,7.541683099882111
Myojo,Mee Goreng,Pack,Singapore,4,"
",0,0.7297402093834819,0.7955350236986743,7.5411524551363085
Myojo,La Ramen Spicy Lobster Hot Pot Flavour Big Bowl,Bowl,Singapore,4.75,"
",0,0.7293524621946491,0.7941923485531913,7.5406215286571525
Myojo,Chicken Abalone Flavour,Pack,Singapore,3.5,"
",0,0.7289647150058163,0.7928496734077084,7.540090320145325
Myojo,Thai Tom Yam Flavour,Bowl,Singapore,3.75,"
",0,0.7285769678169833,0.7915069982622254,7.53955882930103
Myojo,Chicken Tanmen Flavour,Pack,Singapore,3.5,"
",0,0.7281892206281505,0.7901643231167423,7.539027055823995
Myojo,Extra Spicy Singapore Curry Big Bowl,Bowl,Singapore,5,"
",0,0.7278014734393176,0.7888216479712594,7.538494999413465
Myojo,La Ramen Spicy Mushroom Flavour,Pack,Singapore,4.5,"
",0,0.7274137262504847,0.7874789728257764,7.537962659768208
Myojo,Chicken Flavour,Pack,Singapore,3.75,"
",0,0.7270259790616518,0.7861362976802934,7.537430036586509
Sapporo Ichiban,Tonkotsu Ramen Artificially Flavored Tonkotsu White Chicken Broth,Pack,USA,5,"
",0,0.726638231872819,0.7847936225348104,7.53689712956617
Ibumie,Always Mi Goreng Perisa Thai Tom Yam,Pack,Malaysia,2.5,"
",0,0.726250484683986,0.7834509473893274,7.536363938404511
Vedan,Wei Wei A Instant Noodles Chicken Flavor,Bowl,Taiwan,0,"
",0,0.7258627374951532,0.7821082722438444,7.535830462798367
Itsuki,Hakata Ossyoi,Pack,Japan,5,"
",0,0.7254749903063203,0.7807655970983614,7.5352967024440884
Nissin,Cup Noodles Minced Pork Flavour,Cup,Thailand,3.75,"
",0,0.7250872431174874,0.7794229219528784,7.534762657037537
Asia Gold,Instant Noodles With Beef Flavouring,Pack,Hungary,2.75,"
",0,0.7246994959286546,0.7780802468073954,7.534228326274089
Nissin,Soba Fried Noodles Chili,Pack,Germany,3.5,"
",0,0.7243117487398216,0.7767375716619124,7.533693709848633
Marutai,Kuroma-yu Tonkotsu Kumamoto Ramen,Bowl,Japan,4,"
",0,0.7239240015509888,0.7753948965164295,7.533158807455563
Yum Yum,Premier Bowl Instant Noodles Stewed Pork Flavour,Bowl,Thailand,4,"
",0,0.7235362543621559,0.7740522213709464,7.532623618788788
MyKuali,Penang Spicy Prawn Soup Noodle,Pack,Malaysia,5,"
",0,0.723148507173323,0.7727095462254634,7.532088143541722
Mama,Shrimp Tom Yum Flavour Cup Noodles,Cup,Myanmar,3.5,"
",0,0.7227607599844901,0.7713668710799805,7.531552381407289
Nissin,Raoh Ramen Noodle Soup Umami Tonkotsu Flavor,Pack,USA,5,"
",0,0.7223730127956572,0.7700241959344974,7.5310163320779155
Baijia,Broad Noodle Pickled Vegetable Artificial Beef Flavor,Pack,China,0,"
",0,0.7219852656068244,0.7686815207890144,7.530479995245536
Ibumie,Always Mi Goreng Perisa Asli,Pack,Malaysia,3.75,"
",0,0.7215975184179915,0.7673388456435315,7.529943370601589
Conimex,Oriental Noodles Groene Curry,Cup,Netherlands,0.5,"
",0,0.7212097712291586,0.7659961704980485,7.529406457837013
Nissin,Cupo Noodle Pasta Style Vongole,Cup,Japan,2.75,"
",0,0.7208220240403257,0.7646534953525654,7.528869256642251
Mama,Instant Noodles chicken Green Curry Flavour,Pack,Cambodia,5,"
",0,0.7204342768514929,0.7633108202070825,7.528331766707247
Myojo,Wantan Men,Bowl,Japan,5,"
",0,0.7200465296626599,0.7619681450615995,7.527793987721444
IbuRamen,Mi Goreng Bento Noodles In A Box Shallot Teriyaki Flavor,Tray,USA,3.25,"
",0,0.7196587824738271,0.7606254699161165,7.527255919373784
Indomie,Instant Cup Noodles Mi Goreng Fried Noodles,Cup,Indonesia,5,"
",0,0.7192710352849943,0.7592827947706335,7.526717561352706
